2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-repository-metadata-3.9.9.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-api-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-connector-basic-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-impl-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-named-locks-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-provider-3.9.9.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-spi-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-file-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-http-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-transport-wagon-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-resolver-util-1.9.22.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-3.9.9.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-settings-builder-3.9.9.jar
2024-09-27 22:12:45,112 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/maven-shared-utils-3.4.2.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.inject-0.9.0.M3.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/org.eclipse.sisu.plexus-0.9.0.M3.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-0.0.7.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-build-api-1.2.0.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-cipher-2.0.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-classworlds-2.8.0.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-component-annotations-2.1.0.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-interpolation-1.27.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-sec-dispatcher-2.0.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-utils-3.5.1.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/plexus-xml-3.0.1.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-file-3.5.3.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-3.5.3.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-http-shared-3.5.3.jar
2024-09-27 22:12:45,113 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409/jars/wagon-provider-api-3.5.3.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.0.jre [16])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava_33.3.0.jre.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1007])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/slf4j.api_2.0.16.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [34])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [29])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/jakarta.annotation-api_1.3.5.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [78])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.cli_1.9.0.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/org.apache.commons.commons-codec_1.16.0.jar
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-09-27 22:12:45,114 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Applications/Eclipse.app/Contents/Eclipse/plugins/com.google.guava.failureaccess_1.0.2.jar
2024-09-27 22:12:45,115 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/var/folders/l6/nbm89q8j1gj4nmyx6f6sdndw0000gn/T/m2e-archetypeGenerator8793893811653971923":
2024-09-27 22:12:45,118 [Worker-21: Launching mavenrun-a1230586-2052-46ea-bccb-1f023d33402b] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -Dgitignore=.gitignore -DgroupId=com.police -DartifactId=emuddamal -Dversion=0.0.1-SNAPSHOT -DarchetypeGroupId=com.hackerrank.archetypes -DarchetypeArtifactId=springboot-rest-api -DarchetypeVersion=1.0.0 -Dpackage=com.police.emuddamal -DoutputDirectory=/Users/nikunj/Downloads/CaseDetails -Dstyle.color=always -U archetype:generate
2024-09-27 22:12:55,216 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /Users/nikunj/Downloads/CaseDetails/emuddamal/pom.xml
2024-09-27 22:12:55,273 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.1.1.RELEASE/spring-boot-dependencies-2.1.1.RELEASE.pom
2024-09-27 22:12:55,322 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/boot/spring-boot-dependencies/2.1.1.RELEASE/spring-boot-dependencies-2.1.1.RELEASE.pom
2024-09-27 22:12:55,342 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-bom/2.9.7/jackson-bom-2.9.7.pom
2024-09-27 22:12:55,343 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-bom/2.9.7/jackson-bom-2.9.7.pom
2024-09-27 22:12:55,357 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.9.1.1/jackson-parent-2.9.1.1.pom
2024-09-27 22:12:55,358 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.9.1.1/jackson-parent-2.9.1.1.pom
2024-09-27 22:12:55,371 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/33/oss-parent-33.pom
2024-09-27 22:12:55,419 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/33/oss-parent-33.pom
2024-09-27 22:12:55,438 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/netty/netty-bom/4.1.31.Final/netty-bom-4.1.31.Final.pom
2024-09-27 22:12:55,442 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/netty/netty-bom/4.1.31.Final/netty-bom-4.1.31.Final.pom
2024-09-27 22:12:55,456 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/projectreactor/reactor-bom/Californium-SR3/reactor-bom-Californium-SR3.pom
2024-09-27 22:12:55,457 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/projectreactor/reactor-bom/Californium-SR3/reactor-bom-Californium-SR3.pom
2024-09-27 22:12:55,475 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-bom/2.11.1/log4j-bom-2.11.1.pom
2024-09-27 22:12:55,479 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/logging/log4j/log4j-bom/2.11.1/log4j-bom-2.11.1.pom
2024-09-27 22:12:55,493 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-bom/9.4.12.v20180830/jetty-bom-9.4.12.v20180830.pom
2024-09-27 22:12:55,502 [Worker-30: Creating springboot-rest-api] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/eclipse/jetty/jetty-bom/9.4.12.v20180830/jetty-bom-9.4.12.v20180830.pom
